"county","naics","establishments","avg_employment","avg_wkly_wage","avg_annual_wage"
"Hood River County","111339",118,2531,649,33748
"Hood River County","111411",1,0,0,0
"Hood River County","111419",2,0,0,0
"Hood River County","111422",3,0,0,0
"Hood River County","111998",16,124,429,22308
"Hood River County","112111",1,0,0,0
"Hood River County","112511",1,0,0,0
"Hood River County","112910",2,0,0,0
"Hood River County","113210",1,0,0,0
"Hood River County","113310",7,0,0,0
"Hood River County","115112",1,0,0,0
"Hood River County","115113",1,0,0,0
"Hood River County","115114",3,0,0,0
"Hood River County","115115",2,0,0,0
"Hood River County","115116",1,0,0,0
"Hood River County","115210",2,0,0,0
"Hood River County","115310",3,0,0,0
"Hood River County","221115",1,0,0,0
"Hood River County","221122",2,0,0,0
"Hood River County","221310",1,0,0,0
"Hood River County","221320",1,0,0,0
"Hood River County","236115",45,164,1136,59072
"Hood River County","236117",2,0,0,0
"Hood River County","236118",6,0,0,0
"Hood River County","236220",1,0,0,0
"Hood River County","237210",1,0,0,0
"Hood River County","237310",2,0,0,0
"Hood River County","238111",3,0,0,0
"Hood River County","238112",2,0,0,0
"Hood River County","238131",0,0,0,0
"Hood River County","238132",1,0,0,0
"Hood River County","238141",2,0,0,0
"Hood River County","238151",2,0,0,0
"Hood River County","238161",3,0,0,0
"Hood River County","238162",1,0,0,0
"Hood River County","238171",1,0,0,0
"Hood River County","238211",10,0,0,0
"Hood River County","238212",1,0,0,0
"Hood River County","238221",7,0,0,0
"Hood River County","238222",1,0,0,0
"Hood River County","238311",2,0,0,0
"Hood River County","238321",6,28,1275,66300
"Hood River County","238331",1,0,0,0
"Hood River County","238341",2,0,0,0
"Hood River County","238351",2,0,0,0
"Hood River County","238391",1,0,0,0
"Hood River County","238911",6,0,0,0
"Hood River County","238912",3,0,0,0
"Hood River County","238991",2,0,0,0
"Hood River County","238992",2,0,0,0
"Hood River County","311119",1,0,0,0
"Hood River County","311411",1,0,0,0
"Hood River County","311421",2,0,0,0
"Hood River County","311611",1,0,0,0
"Hood River County","311710",2,0,0,0
"Hood River County","311811",1,0,0,0
"Hood River County","311812",1,0,0,0
"Hood River County","311919",1,0,0,0
"Hood River County","311920",2,0,0,0
"Hood River County","311991",3,0,0,0
"Hood River County","311999",2,0,0,0
"Hood River County","312111",1,0,0,0
"Hood River County","312120",7,402,918,47736
"Hood River County","312130",14,144,771,40092
"Hood River County","312140",2,0,0,0
"Hood River County","314910",2,0,0,0
"Hood River County","321113",1,0,0,0
"Hood River County","321211",1,0,0,0
"Hood River County","321999",1,0,0,0
"Hood River County","323111",1,0,0,0
"Hood River County","323113",1,0,0,0
"Hood River County","325620",1,0,0,0
"Hood River County","326112",1,0,0,0
"Hood River County","326199",1,0,0,0
"Hood River County","327110",2,0,0,0
"Hood River County","327215",1,0,0,0
"Hood River County","327320",1,0,0,0
"Hood River County","332216",1,0,0,0
"Hood River County","332323",1,0,0,0
"Hood River County","332439",1,0,0,0
"Hood River County","332710",1,0,0,0
"Hood River County","332994",1,0,0,0
"Hood River County","332999",1,0,0,0
"Hood River County","333248",1,0,0,0
"Hood River County","334220",1,0,0,0
"Hood River County","334413",1,0,0,0
"Hood River County","334511",3,0,0,0
"Hood River County","335313",1,0,0,0
"Hood River County","336214",1,0,0,0
"Hood River County","336411",1,0,0,0
"Hood River County","337110",2,0,0,0
"Hood River County","339113",1,0,0,0
"Hood River County","339920",4,11,920,47840
"Hood River County","339950",1,0,0,0
"Hood River County","339999",2,0,0,0
"Hood River County","423390",1,0,0,0
"Hood River County","423420",1,0,0,0
"Hood River County","423430",2,0,0,0
"Hood River County","423460",2,0,0,0
"Hood River County","423610",1,0,0,0
"Hood River County","423690",2,0,0,0
"Hood River County","423710",1,0,0,0
"Hood River County","423820",5,0,0,0
"Hood River County","423910",3,20,1423,73996
"Hood River County","423930",1,0,0,0
"Hood River County","423940",1,0,0,0
"Hood River County","423990",1,0,0,0
"Hood River County","424210",2,0,0,0
"Hood River County","424350",2,0,0,0
"Hood River County","424420",1,0,0,0
"Hood River County","424450",1,0,0,0
"Hood River County","424480",6,0,0,0
"Hood River County","424490",5,12,1086,56472
"Hood River County","424710",1,0,0,0
"Hood River County","424910",6,0,0,0
"Hood River County","424990",1,0,0,0
"Hood River County","425120",14,34,1400,72800
"Hood River County","441222",1,0,0,0
"Hood River County","441227",1,0,0,0
"Hood River County","441330",5,0,0,0
"Hood River County","441340",2,0,0,0
"Hood River County","444140",2,0,0,0
"Hood River County","444180",7,0,0,0
"Hood River County","444240",2,0,0,0
"Hood River County","445110",7,0,0,0
"Hood River County","445131",1,0,0,0
"Hood River County","445230",7,109,696,36192
"Hood River County","445292",0,0,0,0
"Hood River County","445298",3,0,0,0
"Hood River County","445320",1,0,0,0
"Hood River County","449110",1,0,0,0
"Hood River County","449121",3,0,0,0
"Hood River County","449129",2,0,0,0
"Hood River County","449210",4,15,924,48048
"Hood River County","455110",2,0,0,0
"Hood River County","455219",3,0,0,0
"Hood River County","456110",2,0,0,0
"Hood River County","456191",2,0,0,0
"Hood River County","457110",10,0,0,0
"Hood River County","457120",2,0,0,0
"Hood River County","458110",11,84,539,28028
"Hood River County","458210",1,0,0,0
"Hood River County","458310",3,0,0,0
"Hood River County","459110",17,85,687,35724
"Hood River County","459120",3,0,0,0
"Hood River County","459130",1,0,0,0
"Hood River County","459210",1,0,0,0
"Hood River County","459310",3,14,391,20332
"Hood River County","459420",1,0,0,0
"Hood River County","459510",4,17,511,26572
"Hood River County","459910",1,0,0,0
"Hood River County","459920",1,0,0,0
"Hood River County","459991",3,13,636,33072
"Hood River County","459999",5,20,676,35152
"Hood River County","484110",1,0,0,0
"Hood River County","484121",5,0,0,0
"Hood River County","484210",1,0,0,0
"Hood River County","484220",3,8,1312,68224
"Hood River County","484230",1,0,0,0
"Hood River County","485320",1,0,0,0
"Hood River County","485991",1,0,0,0
"Hood River County","487110",1,0,0,0
"Hood River County","487210",1,0,0,0
"Hood River County","488190",1,0,0,0
"Hood River County","488410",1,0,0,0
"Hood River County","492110",1,0,0,0
"Hood River County","512110",5,0,0,0
"Hood River County","512131",3,0,0,0
"Hood River County","513130",1,0,0,0
"Hood River County","513210",17,0,0,0
"Hood River County","516210",2,0,0,0
"Hood River County","517111",3,0,0,0
"Hood River County","517810",1,0,0,0
"Hood River County","518210",3,0,0,0
"Hood River County","519290",1,0,0,0
"Hood River County","522110",7,0,0,0
"Hood River County","522130",1,0,0,0
"Hood River County","522292",2,0,0,0
"Hood River County","522310",3,0,0,0
"Hood River County","523150",3,0,0,0
"Hood River County","523910",1,0,0,0
"Hood River County","523940",5,9,5248,272896
"Hood River County","523999",1,0,0,0
"Hood River County","524126",1,0,0,0
"Hood River County","524127",1,0,0,0
"Hood River County","524210",12,0,0,0
"Hood River County","531110",4,0,0,0
"Hood River County","531120",3,26,608,31616
"Hood River County","531130",2,0,0,0
"Hood River County","531190",1,0,0,0
"Hood River County","531210",19,45,929,48308
"Hood River County","531311",8,0,0,0
"Hood River County","531312",1,0,0,0
"Hood River County","531390",1,0,0,0
"Hood River County","532284",3,0,0,0
"Hood River County","532289",1,0,0,0
"Hood River County","532310",1,0,0,0
"Hood River County","541110",23,0,0,0
"Hood River County","541191",1,0,0,0
"Hood River County","541211",4,0,0,0
"Hood River County","541213",3,0,0,0
"Hood River County","541219",9,24,1099,57148
"Hood River County","541310",1,0,0,0
"Hood River County","541320",2,0,0,0
"Hood River County","541330",25,380,2383,123916
"Hood River County","541370",5,0,0,0
"Hood River County","541380",1,0,0,0
"Hood River County","541410",2,0,0,0
"Hood River County","541420",1,0,0,0
"Hood River County","541430",4,0,0,0
"Hood River County","541490",1,0,0,0
"Hood River County","541511",20,24,2550,132600
"Hood River County","541512",2,0,0,0
"Hood River County","541513",1,0,0,0
"Hood River County","541611",15,17,1337,69524
"Hood River County","541612",1,0,0,0
"Hood River County","541613",12,23,3880,201760
"Hood River County","541618",3,0,0,0
"Hood River County","541620",4,11,3509,182468
"Hood River County","541690",18,50,2605,135460
"Hood River County","541713",2,0,0,0
"Hood River County","541715",7,0,0,0
"Hood River County","541810",4,7,2327,121004
"Hood River County","541921",2,0,0,0
"Hood River County","541922",1,0,0,0
"Hood River County","541940",7,57,1108,57616
"Hood River County","541990",10,0,0,0
"Hood River County","551114",5,44,1576,81952
"Hood River County","561110",2,0,0,0
"Hood River County","561311",3,0,0,0
"Hood River County","561431",2,0,0,0
"Hood River County","561499",2,0,0,0
"Hood River County","561510",1,0,0,0
"Hood River County","561520",1,0,0,0
"Hood River County","561599",1,0,0,0
"Hood River County","561612",1,0,0,0
"Hood River County","561710",1,0,0,0
"Hood River County","561720",10,34,520,27040
"Hood River County","561730",12,65,768,39936
"Hood River County","561790",5,0,0,0
"Hood River County","561910",1,0,0,0
"Hood River County","561920",1,0,0,0
"Hood River County","561990",2,0,0,0
"Hood River County","562111",1,0,0,0
"Hood River County","562991",1,0,0,0
"Hood River County","611110",4,54,594,30888
"Hood River County","611430",3,0,0,0
"Hood River County","611610",3,0,0,0
"Hood River County","611620",14,80,398,20696
"Hood River County","611699",2,0,0,0
"Hood River County","611710",2,0,0,0
"Hood River County","621111",29,0,0,0
"Hood River County","621112",1,0,0,0
"Hood River County","621210",16,139,1149,59748
"Hood River County","621310",7,12,946,49192
"Hood River County","621320",2,0,0,0
"Hood River County","621330",8,9,1072,55744
"Hood River County","621340",2,0,0,0
"Hood River County","621399",5,0,0,0
"Hood River County","621511",3,0,0,0
"Hood River County","621610",4,0,0,0
"Hood River County","621999",2,0,0,0
"Hood River County","622110",2,0,0,0
"Hood River County","623110",1,0,0,0
"Hood River County","623210",4,0,0,0
"Hood River County","623312",3,0,0,0
"Hood River County","623990",1,0,0,0
"Hood River County","624110",2,0,0,0
"Hood River County","624120",40,192,798,41496
"Hood River County","624190",4,0,0,0
"Hood River County","624210",1,0,0,0
"Hood River County","624221",2,0,0,0
"Hood River County","624229",1,0,0,0
"Hood River County","624310",2,0,0,0
"Hood River County","624410",19,97,527,27404
"Hood River County","711310",1,0,0,0
"Hood River County","711410",1,0,0,0
"Hood River County","711510",1,0,0,0
"Hood River County","712110",3,12,701,36452
"Hood River County","713120",1,0,0,0
"Hood River County","713910",2,0,0,0
"Hood River County","713920",2,0,0,0
"Hood River County","713940",6,69,264,13728
"Hood River County","713950",1,0,0,0
"Hood River County","713990",5,23,668,34736
"Hood River County","721110",14,0,0,0
"Hood River County","721191",3,0,0,0
"Hood River County","721211",3,0,0,0
"Hood River County","721214",1,0,0,0
"Hood River County","722320",1,0,0,0
"Hood River County","722330",2,0,0,0
"Hood River County","722410",11,0,0,0
"Hood River County","722511",39,603,658,34216
"Hood River County","722513",31,380,553,28756
"Hood River County","722515",19,225,541,28132
"Hood River County","811111",6,0,0,0
"Hood River County","811114",1,0,0,0
"Hood River County","811121",4,0,0,0
"Hood River County","811191",2,0,0,0
"Hood River County","811210",2,0,0,0
"Hood River County","811310",2,0,0,0
"Hood River County","811490",1,0,0,0
"Hood River County","812112",3,0,0,0
"Hood River County","812113",2,0,0,0
"Hood River County","812199",2,0,0,0
"Hood River County","812210",1,0,0,0
"Hood River County","812220",2,0,0,0
"Hood River County","812310",1,0,0,0
"Hood River County","812910",2,0,0,0
"Hood River County","812990",3,0,0,0
"Hood River County","813110",19,57,566,29432
"Hood River County","813219",1,0,0,0
"Hood River County","813311",4,12,1185,61620
"Hood River County","813312",4,27,1669,86788
"Hood River County","813410",3,0,0,0
"Hood River County","813910",2,0,0,0
"Hood River County","813920",1,0,0,0
"Hood River County","813990",3,0,0,0
